Id,Codigo,Descricao,Ativo,Unid,Custo,Preco,Estoque
28623b22-982c-4d4e-adc1-5cd54a1c9b6d,7897273200847,RESI ZAGONEL MOVE/SUBLIME ELET 127V 5500W ORIG,1,UN,"15,41","27,74",1
ab448264-4e9e-46a7-9e9c-92210ff1802f,7897273200830,RESI ZAGONEL MOVE/SUBLIME ELET 220V 7500W ORIG,1,UN,"21,94","39,4942",1
04d0fcb7-0392-46d1-9675-a478cfd72e19,7897273201011,RESI ZAGONEL TORN ELET ÁGILE 127V 4500W ORIG,1,UN,"12,03","21,654",2
7095b407-87fa-414d-856f-e1dbc6cb4bfc,7897273201004,RESI ZAGONEL TORN ELET ÁGILE 220V 4500W ORIG,1,UN,"13,7","24,66",2
7f65956f-ff74-4991-9686-b9b430c32068,7897273289309,RESI ZAGONEL TORNEIRA LUNA 4T 127V 5500W ORIG,1,UN,"17,19","30,942",1
ecda9324-1c8b-4e97-b5f0-ed5608657e79,7897273289293,RESI ZAGONEL TORNEIRA LUNA 4T 220V 5500W ORIG,1,UN,"20,1333","36,2399",0
c77e58e2-6de8-4316-aa7a-f7cc93062c5f,7897273234606,RESI ZAGONEL TORNEIRA PRIMA ELET 127V 5500W ORIG,1,UN,"19,74","35,532",2
f05184bf-fa99-47b2-ab68-dba27e74f331,7897273234590,RESI ZAGONEL TORNEIRA PRIMA ELET 220V 5500W ORIG,1,UN,"23,095","41,571",1
d39bdf3e-9af7-47d6-a819-d09588b8f884,7898492170782,REV BOLD 32X60CM ELEGANCE PISOFORTE CX2.35,1,M2,"18,6","26,04",0
e38b25c7-c25b-418a-9559-e4e7c2653305,7899126203937,REV CER 31X60CM NAT WHITE ANGEL CX2.03,1,M2,"23,75","33,25",0
0f00d591-6c32-4def-8096-7fcc98bd4ab0,7899896505323,REV CER 32X58CM 60072 BRANCO IMPERM IN CX2.04,1,M2,"28,76","40,264",0
71d9fab8-dc40-481b-8ea4-6f379181a3b1,7898637237486,REV CER 53X53CM BOLD A CALACATA CEJATEL CX2.81,1,M2,"18,448","25,8272","0,00000005722045993"
9dde444f-4dd4-4846-8134-2f1b92bf8e82,7898661883789,REVITALIZADOR DE PLÁSTICOS AUTO 500G BIACCHI,1,UN,"23,8","40,46",1
bde9f545-4cae-46f4-b5ab-81c4d43ab91c,17898250719236,RIBBON CERA 110X74,1,UN,17,"17,17",4
c95d6a9b-1b0d-4998-b753-084d922ee754,7897095013502,RISCADOR DE AZULEJOS 1677 IRWIN,1,UN,"11,18","22,36",2
b3bc456b-5016-4c49-a49a-89f98650a4e6,7898966271434,"RODA C/PNEU C/CÂMARA 3,25X8 (1/2-3/4/-1) 120KG FB",1,UN,"81,26","130,02",1
2e9d3337-2b28-45b0-a44c-a75683266558,7898966271601,RODA C/PNEU MACIÇO (1/2-3/4-1) FB,1,UN,"49,77","89,59",0
eb6fa5ad-8cd3-4d8a-828a-f389b612d58a,7899850302395,RODA CARRINHO FEIRA PVC PAR CLINK 16CM DIAM,1,UN,"14,25","28,5",1
703f2a73-5934-4595-8db7-5811774b516b,7898121470554,RODA CARRINHO FEIRA PVC PRETA GOMAFLEX 13CM DIAM,1,UN,"11,68","18,68",4
b7238b2f-e3a1-4cd0-8562-4716e7b43e2e,7898143452984,"RODA CARRINHO MÃO PNEU C/CÂMARA 3/4"" DTOOLS",1,UN,"46,66","74,656",2
1dcb0f7d-5076-4aeb-8dc6-2971ac356bde,7891595006941,"RODA CARRINHO MÃO PNEU MACIÇO 1"" ROMA",1,UN,"40,8967","73,6141",13
ad5b3765-dbaf-45aa-a7d0-ab06caffb1da,7891595008037,"RODA CARRINHO MÃO PNEU MACIÇO 1/2"" ROMA",1,UN,"42,15","75,87",5
e5333d18-d306-4a49-91d1-defe385d0e54,7891595007023,"RODA CARRINHO MÃO PNEU MACIÇO 3/4"" ROMA",1,UN,"42,15","75,87",1
f94a1567-604d-42ca-94a1-0e7d3b87056d,7898295520586,"RODA FORRO PVC ""U"" BR NEVE FOS 6M EXTRUSUL",1,UN,0,0,0
5c007326-6828-49cc-a068-cc1d3a0da3ea,7898244010595,RODA TETO POLIESTIRENO BR 2M A60,1,UN,13,"19,5",8
c6c026d3-a251-49bc-b0d1-df8cbfcb8a36,7898244010601,RODA TETO POLIESTIRENO BR 2M B25,1,UN,"9,52","14,5",0
12de3bde-f5a4-4a89-b317-fce433a56544,7898188090752,"RODAPÉ POLIESTIRENO ARQUITEC BOLEADO 7CMX2,4M BR",1,UN,"53,03","69,5",1
ea321cf1-bbca-4095-9429-d80e1f8207df,7897451452006,RODEL P/CORTAD PISO TUNGSTÊNIO SPL PORC/CER CORTAG,1,UN,"10,29","22,638",2
11ed8559-d41b-457a-b521-6e289af374f5,7892327903422,RODIZIO P/MÓVEIS S/FREIO SILICONE 35MM SOPRANO,1,UN,"8,3875","16,8",0
0b2b514c-2e26-4e4d-9974-73a8de0f93b7,7898143454674,RODIZIO SILICONE GIRATÓRIO S/FREIO 35MM DTOOLS,1,UN,"7,9825","14,3685",16
f2a76ef3-8b8f-4e75-85d1-ad18c8c086ae,7898143454681,RODIZIO SILICONE GIRATÓRIO S/FREIO 50MM DTOOLS,1,UN,"8,8943","16,0097",14
917723c3-3957-4667-9774-f984d5d142b4,7898938922487,RODO BORRACHA C/CABO 35CM DALCIN D059,1,UN,"8,92","14,718",6
01059fe3-48e1-4f9b-94e3-956389ff56d0,7899956658518,RODO DE ALUMINIO 100CM KALA,1,UN,"56,3","101,34",0
fd69b948-9cc2-434a-be05-541f5aa11274,7899956658501,RODO DE ALUMINIO 80CM KALA,1,UN,"52,85","95,13",0
598c29eb-fe77-496b-8344-8e6940c6e814,7898586261112,RODO ESFREGÃO ESPUMA 25CM C/CABO MULT DALCIN D322,1,UN,"6,75","11,1375",4
d7ec7062-d04d-4bfe-8ca3-a019c8743e9a,7898586260269,RODO ESFREGÃO ESPUMA/FIBRA 25CM C/CABO DALCIN D203,1,UN,"7,2","11,88",1
4923e194-3b76-47d3-9f8f-4d53dc9a581e,7898586261174,RODO ESFREGÃO ESPUMA/FIBRA 40CM C/CABO DALCIN D326,1,UN,"14,2","23,43",1
14852043-ffc1-4ac6-848c-8e921184db27,7891709180178,RODO ESPUMA ABSORVENTE C/ESPREMEDOR POWERMAID,1,UN,"35,39","56,624",0
243f4da6-f66f-4179-b49a-23a67c371f9e,7893946467104,RODO ESPUMA ABSORVENTE C/ESPREMEDOR RAV270 VONDER,1,UN,"42,31","67,696",2
85aca80c-2f6e-4f55-92a9-e7747580df97,7898938922098,RODO EVA DUPLO 30CM C/CABO DALCIN D009,1,UN,"4,81","7,9365",1
f28e04dd-83b9-4411-b4c5-5a25bf5fe62d,7898938922104,RODO EVA DUPLO 40CM C/CABO DALCIN D010,1,UN,"5,12","8,448",5
4b736e37-f7c4-4b1c-95bd-baeb07568b06,7898938922272,RODO EVA DUPLO 60CM C/CABO DALCIN D076,1,UN,"10,71","17,6715",3
06af1959-517e-44a1-b8a7-5d3247317ba5,7898580260290,RODO EVA DUPLO 80CM C/CABO REF METÁL DALCIN D164,1,UN,"30,21","49,8465",1
f5fa7290-ce38-4caa-b40a-a1ef3a2fb13b,7898586261143,RODO FIBRA 25CM C/CABO DALCIN D324,1,UN,"8,62","14,223",2
bef780e9-17b9-4ee8-9b9f-778e8e8b4990,7898586261334,RODO LIMPA VIDROS ESP/BOR 28CM C/CABO DALCIN D360,1,UN,"12,82","21,153",3
ee306b5e-a4a8-4c20-914c-063b320fa264,7898586260351,RODO LIMPA VIDROS ESP/TEC 20CM C/CABO DALCIN D206,1,UN,"19,2","31,68",0
859a3b85-9d40-4992-8aec-cfbd0af0ce59,7891595003926,RODO PIA BORRACHA 14CM ROMA,1,UN,"1,88","3,76",1
e7aa73fe-1c96-48b6-bd76-be55a99d241f,7898951534988,RODO PIA DRY 16CM DALCIN D367,1,UN,"4,38","7,227",1
fbe51f54-ada4-4e9b-81b3-022c719f0dd6,7898586260818,RODO PIA EVA 17CM DALCIN D219,1,UN,"2,75","4,95",1
930ea215-f8d5-4714-8a9b-04fbb6eb19a1,7898143455428,"ROLDANA PVC 4CM C/PARAF 4,0X25 P/BUCHA 6 DTOOLS",1,UN,"4,0947","8,1894",4
f4b917df-2a47-4c17-9eff-4381099919eb,7898143455411,ROLDANA PVC 6CM C/GANCHO AÇO DTOOLS,1,UN,"6,1475","13,55",4
9951034a-5d30-4f91-aa92-352844f66370,7898143455435,"ROLDANA PVC 6CM C/PARAF 6,0X30 P/BUCHA 8 DTOOLS",1,UN,"5,8833","11,7666",5
733acff8-ba5b-410a-9a75-fcc9c3b3c11a,7894061003680,ROLETE PVC P/PORTA PAPEL HIGIENICO 1310 LUCONI,1,UN,"1,032",5,13
1f257117-72b7-4dca-8925-9d2bf9edb25f,7891595000192,ROLO ESPUMA LISO AMARELO 15CM 440-15 ROMA/DTOOLS,1,UN,"3,128","6,9",0
7637dc1f-a4fc-4cd4-8671-7e18c8b2a321,7896380140312,ROLO ESPUMA LISO CINZA 15CM C/CABO ATLAS,1,UN,"7,21","14,42",9
fdd4535c-17c2-4ee5-8f65-b1c91b34c6d8,7891595000130,ROLO ESPUMA LISO CINZA 15CM C/CABO ROMA/DTOOLS,1,UN,"4,946","10,8812",2
6079f40d-3b08-452a-8ace-d20f65cae15b,7896380140350,ROLO ESPUMA LISO CINZA 23CM ATLAS,1,UN,"11,8","23,6",0
5c24ff95-e019-475f-a226-c130436a2226,7891595000208,ROLO ESPUMA LISO CINZA 23CM ROMA/DTOOLS,1,UN,"6,33","13,926",2
43b88cd9-732f-4944-92ed-5eb0736f08b4,7896380140275,ROLO ESPUMA LISO CINZA 5CM C/CABO ATLAS,1,UN,"3,1342","6,2684",21
40c8dd2c-027d-458e-ac39-5f831c4a0381,7891595000116,ROLO ESPUMA LISO CINZA 5CM C/CABO ROMA/DTOOLS,1,UN,"2,539","5,5858",9
c227398b-fbc4-46de-a5e9-01d574c33750,7891595001182,ROLO ESPUMA LISO CINZA 5CM P/GRADE ROMA/DTOOLS,1,UN,"6,53","14,366",3
ca4f3392-d637-4a23-982d-80efeb0b8870,7896380140299,ROLO ESPUMA LISO CINZA 9CM C/CABO ATLAS,1,UN,"3,705","7,41",19
422652c0-e1ba-46ec-83f2-b25d94802d23,7891595000123,ROLO ESPUMA LISO CINZA 9CM C/CABO ROMA/DTOOLS,1,UN,"3,471","7,6362",10
8de4e30c-2cd4-441d-b680-4b91d872e2ab,7891595002097,ROLO LÃ ANTI GOTA 23CM ROMA,1,UN,"10,09","22,198",3
f57b681e-9aea-4742-9565-1869db6abd96,7896380150113,ROLO LÃ ANTI GOTA 23CM S/CABO ATLAS,1,UN,"18,4667","36,9334",1
64ee70d5-b53e-4c2b-8c0b-f2117c46c1b6,7896380107445,ROLO LÃ ANTI GOTA 5CM C/CABO ATLAS 321/5,1,UN,"7,07","14,14",4
e4335665-9d27-418b-b792-e3b99e0c808e,7896380150731,ROLO LÃ ANTI RESPINGO 15CMX10MM C/CABO ATLAS,1,UN,"15,42","30,84",1
f74a4ccc-a4bf-46ac-b06b-854cc21b603f,7891595001984,ROLO LÃ ANTI RESPINGO 15CMX9MM C/CABO ROMA,1,UN,"6,7","14,74",4
80e3a894-bcc1-4ea8-8380-c247fd3d4af9,7896380193998,ROLO LÃ ANTI RESPINGO 23CM S/CABO ATLAS,1,UN,"8,12","16,24",1
de0fa402-8ffb-4f73-a184-ebc41d01ae8d,7891395041647,ROLO LÃ ANTI RESPINGO 23CMX9MM ECON S/CABO TIGRE,1,UN,"7,787","17,1314",0
9a01cf46-6f77-4aef-be46-bb27f96cb645,7891395028693,ROLO LÃ ANTI RESPINGO 23CMX9MM PREM S/CABO TIGRE,1,UN,"8,65","17,3",0
fd998bd4-c0bf-4bd3-9133-df769b977eaf,7891595000727,ROLO LÃ ANTI RESPINGO 23CMX9MM S/CABO ROMA,1,UN,"6,6183","14,5603",11
74049218-e90c-4819-9cd0-f102ddd2a50d,7891595005531,ROLO LÃ ANTI RESPINGO 5CMX9MM C/CABO ROMA,1,UN,"3,47","7,634",5
7317a06f-7f02-4f15-81ec-76d5db89ffe6,7896380150724,ROLO LÃ ANTI RESPINGO 9CMX10MM C/CABO ATLAS,1,UN,"10,06","20,12",3
0cbc1c42-a359-4acd-961a-f1384025be0b,7891595001977,ROLO LÃ ANTI RESPINGO 9CMX9MM C/CABO ROMA,1,UN,"4,774","10,5028",5
bc937098-914c-4a68-a08a-a96f31047849,7891595001243,ROLO LÃ NATURAL 23CM ALTO DTOOLS,1,UN,"13,5333","29,7733",1
f3ee2a18-add1-4f53-9f94-71ca120ea27f,7891595003681,ROLO LÃ NATURAL 23CM ALTO ROMA,1,UN,"16,96","37,312",6
bf180697-20cb-48d0-8a5e-bcd897baf499,7891595001991,ROLO LÃ NATURAL 23CM ALTO SUPREMO ROMA,1,UN,"13,7867","27,5734",2
82e0f60b-a1c1-4be6-bd64-d0fda7306f24,7891595001151,ROLO LÃ NATURAL C/POLIESTER 15CMX13MM ROMA,1,UN,"6,94","15,268",2
4425c073-8fe1-49d7-8004-0ae5a609c0ba,7896380150069,ROLO LÃ NATURAL C/POLIESTER 23CMX19MM ATLAS,1,UN,"36,49","58,384",0
63139333-5303-42a0-8e72-7399be36861d,7891595000598,ROLO LÃ NATURAL C/POLIESTER 23CMX25MM ROMA,1,UN,"9,8567","21,6847",1
531e888b-9259-4761-939e-90cbe52ee8b2,7891595001137,ROLO LÃ NATURAL C/POLIESTER 5CMX13MM ROMA,1,UN,"3,43","7,546",3
01162282-a847-4d6e-bf58-c4bbd2cf780f,7891595001144,ROLO LÃ NATURAL C/POLIESTER 9CMX13MM ROMA,1,UN,"4,89","10,758",1
23bf94e4-ca52-48e4-a235-60b98f0adea3,7891595002202,ROLO LÃ NATURAL VELUDO 15CM ROMA (EPÓXI),1,UN,"10,9","23,98",5
6d90cc3f-2141-482d-a21a-5aba0b0ae6a2,7896380152247,ROLO LÃ NATURAL VELUDO 15CMX5MM C/CABO ATLAS,1,UN,"15,265","30,53",2
800d9160-5e09-45dd-b1a7-f310dfeb42d5,7896380150120,ROLO LÃ NATURAL VELUDO 23CMX5MM ATLAS,1,UN,"24,7533","44,5559",2
60018505-a2e7-4b07-9acb-6f06df78081f,7896380150250,ROLO LÃ NATURAL VELUDO 5CMX5MM C/CABO ATLAS,1,UN,"6,9967","13,9934",8
fc6ed0e4-b8d8-42a0-b72f-33cd86b98964,7891595002196,ROLO LÃ NATURAL VELUDO 9CM ROMA (EPÓXI),1,UN,"6,3883","14,0543",2
b31478f6-ed19-4a51-ae88-a07d91014293,7896380152230,ROLO LÃ NATURAL VELUDO 9CMX5MM C/CABO ATLAS,1,UN,"10,6425","21,285",4
7b6fcc0d-2953-4f18-984e-d8be8fabaa42,7891595000543,ROLO LÃ POLIESTER ECOTEC PLUS POP 23CMX25MM ROMA,1,UN,"7,6933","16,9253",0
823809ec-e9b1-42d1-8a32-267fbb2b0943,7896380150021,ROLO MICROFIBRA ALTA 23CM ATLAS 327/19,1,UN,"11,7275","23,455",0
9acfdaee-2865-4228-b440-5356fc295ea9,7891595002561,ROLO TEXTURA ALTA ESPUMA 23CMX16MM ROMA,1,UN,"10,04","18,1",0
a1805771-291d-4747-bc26-bba528532b8b,7891595001311,ROLO TEXTURA BAIXA ESPUMA 15CMX12MM C/CABO ROMA,1,UN,"5,15","12,875",1
6116726c-120f-4d7c-bc77-c428def6b98b,7891595000581,ROLO TEXTURA BAIXA ESPUMA 23CMX16MM ROMA,1,UN,"9,05","19,91",3
68c547e2-9b77-4925-b5f9-79ef6efe9afb,7891595001304,ROLO TEXTURA BAIXA ESPUMA 9CMX12MM C/CABO ROMA,1,UN,"4,0433","8,8953",3
3352b531-1e23-4fee-93f8-54bf5fdc782d,7896380192090,ROLO TEXTURA RÚSTICA EXTRA ESPUMA 23CM ATLAS,1,UN,"13,6","24,5",0
716075fb-572f-4940-b6d4-07e2652ca6e1,7891595003834,ROLO TEXTURA RÚSTICA/RELEVO PVC 10CM ROMA,1,UN,"18,8","37,6",1
2fdbc1b1-9f53-4782-8471-d963ad900533,7896380150502,ROLO TEXTURA RÚSTICA/RELEVO PVC 23CM ATLAS,1,UN,"26,24","47,23",0
674229f3-ea4c-4fc9-9d2d-2e840425cba4,7891595002615,ROLO TEXTURA RÚSTICA/RELEVO PVC 23CM ROMA,1,UN,"21,2067","38,1721",3
6386b429-68f2-4ee3-bc21-258ebff3b069,7893946789480,"ROÇADEIRA GASOL VONDER RGO520 52CC 1,9CV (OCASION)",1,UN,"645,12","1161,22",0
30225153-d730-4f0d-8589-29c4c0cedc15,7893946588670,"ROÇADEIRA GASOL VONDER RGP326 32,6CC 1,2CV (PROFI)",1,UN,"721,6","1154,56",0
16558cd0-1a29-4a66-8329-e6fe30c86c18,7893946588694,"ROÇADEIRA GASOL VONDER RGP520 52CC 1,9CV (PROFI)",1,UN,"788,02","1260,832",0
1cef847d-0c5f-4521-b996-78c31e08c92c,7894682000075,"RÉGUA DE ALUMÍNIO 2MX4,5CMX2CM",1,UN,"31,26","56,27",1
6067a071-4d65-4fbc-a7c7-9c33095a2e5b,7898417909916,SABONETEIRA INOX RE9,1,UN,"17,53","35,06",1
ce46c1fe-66f3-490c-9f29-6e0d33988713,7908691519623,SABONETEIRA METAL POP/STANDER LG 20217,1,UN,"6,61","11,9",3
d34680e3-f80a-4bc8-b849-b0aa5d02dd93,7891222144480,SABONETEIRA PVC CRISTAL ASTRA,1,UN,"12,62","25,8",0
d45a7cfc-d6b8-40d2-af6a-0100a3f96163,7899431378092,SABONETEIRA PVC CRISTAL/CROMADA BELLA ARTE,1,UN,"6,645","16,6125",1
a0109ffb-69df-40cf-b46f-26bbbc01e884,7908691519456,SABONETEIRA SEMI LUXO QUADRADO LG 202103,1,UN,"11,79","21,222",2
047490d3-629b-4bff-80a4-c8b471dc18ac,7897488027345,SACHO ENXADA/2 PONTAS C/CABO 120CM DTOOLS,1,UN,"22,26","40,068",1
d792d102-a9d0-4b41-a17a-2b8ff754f804,7897488027338,SACHO ENXADA/2 PONTAS C/CABO 60CM DTOOLS,1,UN,"19,69","35,442",1
767647e0-b189-47da-84b1-66658b043b54,7891117013815,SACHO ENXADA/2 PONTAS C/CABO 60CM TRAMONTINA,1,UN,"27,88","50,184",0
b6f8ab81-148c-42db-971c-c173efd3c3b0,7897488027321,SACHO ENXADA/PONTA CORAÇÃO C/CABO 120CM DTOOLS,1,UN,"20,01","36,018",1
8b0824c2-f632-4d43-a6bd-0ad3dccdba73,7730235000287,SACO DE CALIÇA MÉDIO,1,UN,"1,2",3,200
ce16e7bb-2035-48b2-acbd-f9dee4b45f62,60010008621918,"SACO DE LIXO 60L 0,10 PRETO C/10UN",1,UN,"2,7","4,9",0
d52a5e37-c8af-4d3e-98fd-7cf2e493e7a5,7898143456890,SACOLA NYLON C/CORDÃO PRETA DIFERPAN,1,UN,"4,19","7,542",2
7a2069c0-ec64-49c8-ba89-a012e62d3eb2,0609963516308,SALVA PISO PAPEL KRAFT/PLAST. BOLHA 1M,1,MT,"7,1437","12,8587",30
98035253-302d-4b32-9e58-4741e8819fd2,7897210481346,SALVA REGISTRO GAVETA 3/4 DECA ANT 280103 BLUKIT,1,UN,"89,9","125,86",0
8c57e83c-8488-402d-937c-04255a8f4840,7897210406028,SALVA REGISTRO GAVETA 3/4 DOCOL ATUAL 281619 BLUK,1,UN,"103,35","144,69",0
8ffa5d65-75e3-40b7-803c-4da291daff04,7897210416973,SALVA REGISTRO PRESSÃO 10X1 C/ACAB C50 BLUKI (MET),1,UN,"98,17","147,255",0
ba21e5f6-029b-4590-996b-7ec37cdeaa40,7908244307806,SALVA REGISTRO PRESSÃO 10X1 C/ACAB C50 BOGNA (MET),1,UN,"41,08","73,944",1
fc088ce5-bf02-47a4-8ce2-39649b35d6a0,7895099806458,SALVA REGISTRO PRESSÃO 10X1 HIDRO (MET),1,UN,"41,68","75,024",0
64d1deaa-b60d-4bd1-82a2-97ba07d60403,7908691518466,SALVA REGISTRO PRESSÃO 10X1 LG 7023 (MET),1,UN,"36,67","82,6835",4
4a87a629-aeb2-4a5d-aa88-71991badabae,7897210400569,SALVA REGISTRO PRESSÃO 10X1 S/ACAB BLUKIT(MET),1,UN,"78,73","118,095",1
4c9a88b2-9e20-4a93-b42b-2585fa9c3139,7898616976184,SALVA REGISTRO PRESSÃO 7X1 LG 7020 (NÃO USAR),1,UN,"31,62","63,24",0
da7b8fbb-2d1a-410f-b62c-cdd276d40347,7897210485832,SALVA REGISTRO PRESSÃO 9X1 BLUKIT,1,UN,"43,91","74,65",0
5813cc13-e379-4d29-bcda-8987fa246f83,7897210486709,SALVA REGISTRO PRESSÃO 9X1 C/ACAB C40 BLUKIT (PVC),1,UN,"59,16","100,57",0
912ccad9-6608-448b-9e9d-1c56a06beb07,7897210486686,SALVA REGISTRO PRESSÃO 9X1 C/ACAB C50 BLUKIT,1,UN,"58,42","99,31",0
53d6cbc8-b9d6-4913-ab94-1cc4a2a29ffa,7895099805703,SALVA REGISTRO PRESSÃO 9X1 HIDRO (NF),1,UN,"26,38","52,76",0
0f00e2af-3a0b-423c-8733-d6859c625266,7898488010160,SEBO DE CARNEIRO 240G,1,UN,10,15,4
279d4fca-4074-4e54-8695-88e91e7251bc,7898143453073,SELADOR ACRÍLICO DTOOLS 18L,1,UN,"70,15","126,27",0
862ecaa9-e63b-457e-a4d9-89ccb0f1b145,7896587022169,SELADOR ACRÍLICO EUCATEX 18L,1,UN,"67,9","112,035",3
7b501ac4-f32a-4cae-98c5-39e9e5ef960f,7896587022176,"SELADOR ACRÍLICO EUCATEX 3,6L",1,UN,"20,9","37,62",3
f33fac5f-ad7f-4781-b740-ee5987a3ffac,7891260060780,"SELADOR ACRÍLICO GLASU 3,6L",1,UN,"27,6","41,4",0
21800149-61f0-4881-91db-d375c750b8b0,7891260028582,"SELADOR ACRÍLICO SUVINIL 3,6L",1,UN,"38,95","58,43",2
339f87d7-8061-464b-b21c-3aec6f3a07a7,7891260217856,"SELADOR BS P/MADEIRA 0,9L SUV",1,UN,"45,09","67,635",0
efee4290-7f55-42fc-898a-30d943afe42d,7891260217757,"SELADOR BS P/MADEIRA 3,6L SUV",1,UN,130,182,1
e18e0778-219e-4532-b868-a0a53e169f39,7898143437790,SELANTE FECHA TRINCA 340G DTOOLS,1,UN,"26,205","47,169",5
cb14d84c-c02a-4eac-a701-7be9b6a1520e,7898143445207,SELANTE FECHA TRINCA 420G DTOOLS,1,UN,"10,6075","23,3365",7
1b302c07-b906-4334-9400-42cdf82b12b4,7898143437783,SELANTE FECHA TRINCA 90G DTOOLS,1,UN,"8,46","16,92",5
cc3d9d7b-eda1-4698-b925-3b4c5721c2b5,7898953867817,SELANTE P/PNEUS ALGOO 500ML BIODEGRADÁVEL,1,UN,"50,64","91,152",0
aa7f2b8d-c4c1-4723-b11d-60e0ad913fe2,7896785313298,SELANTE PU BRANCO 101 400G SIKAFLEX,1,UN,"20,83","37,49",0
e78ed5a1-a509-46e6-888f-2f888b0dcc7d,7896785313236,SELANTE PU BRANCO 101 400G SIKAFLEX,1,UN,"20,52","32,83",0
27a20a0f-18ce-45fe-967a-841f533b677a,7898652120374,SELANTE PU BRANCO 35 400G UNIPEGA,1,UN,"14,34","25,85",0
0385582e-8d4d-4646-b3d5-1ed9e53ef19e,5902120177721,SELANTE PU BRANCO 40 360G TYTAN,1,UN,"16,48","29,66",0
cac298b8-0868-41f2-94d8-8f65c2102f2c,7896038107827,SELANTE PU BRANCO 40 387G PULVITEC,1,UN,"15,79","28,42",0
ca6ed7d5-156a-4af3-a7a4-61911ff3b01d,7892261615122,SELANTE PU BRANCO 40 400G CISER,1,UN,"12,44","22,4",0
cc03c665-5e27-4589-9055-8e5252367004,7898143449618,SELANTE PU BRANCO 40 400G DTOOLS,1,UN,"8,9942","22,5",22
af324337-f8d0-4250-9547-ce602e73236f,7899676020077,SELANTE PU BRANCO 40 400G KALA,1,UN,"8,398","20,995",8
3fb1d5a7-4bba-4351-a5a8-7756ddf74c56,7898567704010,SELANTE PU BRANCO 40 400G MUNDIAL PRIME,1,UN,"15,99","28,8",0
fe43e8d1-c82f-4374-88d6-e69ba3b68dc9,7898913657137,SELANTE PU BRANCO 400G TYTAN BASE DÁGUA,1,UN,"19,36","34,85",0
9e7d6b21-3f9f-4aac-a789-641c622ed077,7898143455459,SELANTE PU BRANCO 70G DTOOLS,1,UN,"6,86","15,092",6
c3707f27-bb50-4c20-a877-7f8826cee63f,7896380109562,SELANTE PU BRANCO AT280/1 380G ATLAS,1,UN,"26,57","47,83",0
1672b47f-b1e8-48d2-b8b0-2e71165280aa,7892261615078,SELANTE PU BRANCO MS40 400G CISER (ÚMIDO),1,UN,"11,89","21,4",0
48e08032-db38-416e-9b37-36945609388d,7894174246158,SELANTE PU CINZA 40 360G QUARTZOLIT,1,UN,"13,175","26,5",1
9f74734f-8ef7-4715-9f8a-422b0d75eeee,7899956666278,SELANTE PU CINZA 40 360G WORKER,1,UN,"9,85","24,63",0
2b74ed3d-f72f-4071-8a5a-ad9396cecb93,7898472261936,SELANTE PU CINZA 40 387G TEKBOND,1,UN,"12,6271","25,2542",0
34be5e03-0002-4915-8530-3c20a56ec5f6,7898965442484,SELANTE PU CINZA 40 400G CIBRA,1,UN,"16,25","29,25",1
bcd713a3-d5f0-4e34-9ba3-e483ea262ab4,7898143448505,SELANTE PU CINZA 40 400G DTOOLS,1,UN,"9,996","22,5",8
dc891656-96ea-4a3a-a120-45c7774e17bc,7898586360235,SELANTE PU CINZA 40 400G POLIPLÁS,1,UN,"16,25","29,25",1
cc0b2a70-28cf-4528-b82f-4ea377272767,7899384993465,SELANTE PU CINZA 400G WORKER,1,UN,"9,62","24,05",0
7fe0c9da-2a1c-43e5-b8f8-63ac05e0e638,7898143455442,SELANTE PU CINZA 70G DTOOLS,1,UN,"6,17","13,574",4
8b668439-672c-48e0-9a78-4cf1d6ceb5a2,7899956666292,SELANTE PU PRETO 40 360G WORKER,1,UN,"10,855","19,539",0
73f17bff-055f-49f7-aa8b-18ea090f832b,7898143454360,SELANTE PU PRETO 40 400G DTOOLS,1,UN,"10,7175","23,5",4
11f86a83-749a-4914-9a2c-465e863c210f,7898143457392,SELANTE PU PRETO 70G DTOOLS,1,UN,"6,17","13,574",2
f1d72267-2252-404e-a3bb-adbf440866f9,7899674040800,SELANTE REPARADOR PNEU CARRO/MOTO 400ML,1,UN,"26,99","48,582",2
e6c8c61f-e260-4837-bb22-e68d1185880b,7898143455824,SELANTE SILICONADO BRANCO 360G DTOOLS,1,UN,"11,015","19,827",2
f6e39452-ebd6-492b-b05c-64f75de8a49a,7898143455831,SELANTE SILICONADO CINZA 360G DTOOLS,1,UN,"11,99","21,582",2
9915920a-dc8f-48bd-a48a-997cde3a8bd6,7898143455862,SELANTE SILICONADO PRETO 360G DTOOLS,1,UN,"11,94","21,492",1
d48a63aa-21a3-4910-b357-31a0ded50d1b,7898512075578,SENSOR ANUNCIADOR PRESENÇA 5M 120° PILHA PEQ 3-AA,1,UN,"46,7","84,06",1
2d5a1349-b064-4628-b377-be1304621767,7897418814908,SENSOR DE PRESENÇA FRONTAL EMB SMART BIV EXATRON,1,UN,"27,02","48,636",2
cc4fa3e2-4fce-4205-a07d-7de42d160e34,7897418815684,SENSOR DE PRESENÇA FRONTAL EXT SMART BIV EXATRON,1,UN,"55,03","99,054",1
4142a87d-5cba-4653-ab3e-310971d23e79,7897418815011,SENSOR DE PRESENÇA FRONTAL SMART BIV EXATRON,1,UN,"29,61","53,298",1
9b7a2829-8213-4821-a247-76ceded878fa,7897418814915,SENSOR DE PRESENÇA SOQUETE LAMP SMART BIV EXATRON,1,UN,"32,0133","57,6239",1
